tau_delta,tau_h,fr_val,ttdef_val,skip_pct,feasible,seed
0.018421,0.1,0.0,0.0773,35.07,True,49
0.018421,0.12,0.0,0.0773,35.68,True,49
0.018421,0.15,0.0,0.0773,36.24,True,49
0.018421,0.18,0.0,0.0885,36.73,False,49
0.018421,0.2,0.0,0.0885,36.91,False,49
0.018421,0.25,0.0,0.0955,37.53,False,49
0.018421,0.3,0.0,0.0955,38.76,False,49
0.018421,0.35,0.0,0.0964,39.53,False,49
0.018421,0.4,0.0,0.0972,40.34,False,49
0.018421,0.5,0.0,0.1085,42.42,False,49
0.018421,0.7,0.0,0.0885,46.29,False,49
0.019193,0.05,0.0,0.0738,34.72,True,49
0.019193,0.08,0.0,0.0773,35.77,True,49
0.019193,0.1,0.0,0.0773,36.32,True,49
0.019193,0.12,0.0,0.0773,36.99,True,49
0.019193,0.15,0.0,0.0773,37.57,True,49
0.019193,0.18,0.0,0.0885,38.06,False,49
0.019193,0.2,0.0,0.0885,38.25,False,49
0.019193,0.25,0.0,0.1016,38.95,False,49
0.019193,0.3,0.0,0.1016,40.18,False,49
0.019193,0.35,0.0,0.1024,40.99,False,49
0.019193,0.4,0.0,0.1033,41.87,False,49
0.019193,0.5,0.0,0.1155,44.0,False,49
0.019193,0.7,0.0,0.0833,48.03,True,49
0.020014,0.05,0.0,0.0747,35.86,True,49
0.020014,0.08,0.0,0.0842,36.99,True,49
0.020014,0.1,0.0,0.0842,37.53,True,49
0.020014,0.12,0.0,0.0842,38.22,True,49
0.020014,0.15,0.0,0.0842,38.82,True,49
0.020014,0.18,0.0,0.0981,39.36,False,49
0.020014,0.2,0.0,0.0981,39.56,False,49
0.020014,0.25,0.0,0.1111,40.3,False,49
0.020014,0.3,0.0,0.1111,41.59,False,49
0.020014,0.35,0.0,0.112,42.42,False,49
0.020014,0.4,0.0,0.1128,43.34,False,49
0.020014,0.5,0.0,0.125,45.59,False,49
0.020014,0.7,0.0,0.0929,49.81,False,49
0.020807,0.05,0.0,0.0747,37.08,True,49
0.020807,0.08,0.0,0.0851,38.25,True,49
0.020807,0.1,0.0,0.0851,38.79,True,49
0.020807,0.12,0.0,0.0851,39.51,True,49
0.020807,0.15,0.0,0.0868,40.15,True,49
0.020807,0.18,0.0,0.1007,40.71,False,49
0.020807,0.2,0.0,0.1007,40.92,False,49
0.020807,0.25,0.0,0.1137,41.77,False,49
0.020807,0.3,0.0,0.1137,43.15,False,49
0.020807,0.35,0.0,0.1146,43.98,False,49
0.020807,0.4,0.0,0.1155,44.9,False,49
0.020807,0.5,0.0,0.1276,47.16,False,49
0.020807,0.7,0.0,0.0955,51.55,False,49
0.021689,0.05,0.0,0.0747,38.17,True,49
0.021689,0.08,0.0,0.0868,39.39,True,49
0.021689,0.1,0.0,0.0868,39.94,True,49
0.021689,0.12,0.0,0.0868,40.71,True,49
0.021689,0.15,0.0,0.0885,41.37,False,49
0.021689,0.18,0.0,0.1033,41.99,False,49
0.021689,0.2,0.0,0.1033,42.21,False,49
0.021689,0.25,0.0,0.1163,43.14,False,49
0.021689,0.3,0.0,0.1163,44.55,False,49
0.021689,0.35,0.0,0.1172,45.42,False,49
0.021689,0.4,0.0,0.1181,46.47,False,49
0.021689,0.5,0.0,0.1302,48.94,False,49
0.021689,0.7,0.0,0.0981,53.47,False,49
0.02264,0.05,0.0,0.0747,39.37,True,49
0.02264,0.08,0.0,0.0868,40.63,True,49
0.02264,0.1,0.0,0.0868,41.19,True,49
0.02264,0.12,0.0,0.0868,41.96,True,49
0.02264,0.15,0.0,0.0885,42.67,False,49
0.02264,0.18,0.0,0.1042,43.33,False,49
0.02264,0.2,0.0,0.1042,43.54,False,49
0.02264,0.25,0.0,0.1189,44.48,False,49
0.02264,0.3,0.0,0.1189,45.9,False,49
0.02264,0.35,0.0,0.1198,46.85,False,49
0.02264,0.4,0.0,0.1207,47.92,False,49
0.02264,0.5,0.0,0.1345,50.55,False,49
0.02264,0.7,0.0,0.1016,55.33,False,49
0.023632,0.05,0.0,0.0747,40.46,True,49
0.023632,0.08,0.0,0.0877,41.76,False,49
0.023632,0.1,0.0,0.0877,42.35,False,49
0.023632,0.12,0.0,0.0877,43.14,False,49
0.023632,0.15,0.0,0.0894,43.91,False,49
0.023632,0.18,0.0,0.105,44.6,False,49
0.023632,0.2,0.0,0.105,44.81,False,49
0.023632,0.25,0.0,0.1233,45.81,False,49
0.023632,0.3,0.0,0.1233,47.31,False,49
0.023632,0.35,0.0,0.1241,48.32,False,49
0.023632,0.4,0.0,0.1259,49.59,False,49
0.023632,0.5,0.0,0.1406,52.45,False,49
0.023632,0.7,0.0,0.1068,57.2,False,49
0.024655,0.05,0.0,0.0773,41.49,True,49
0.024655,0.08,0.0,0.0894,42.84,False,49
0.024655,0.1,0.0,0.0894,43.46,False,49
0.024655,0.12,0.0,0.0894,44.26,False,49
0.024655,0.15,0.0,0.0911,45.05,False,49
0.024655,0.18,0.0,0.1068,45.76,False,49
0.024655,0.2,0.0,0.1068,45.97,False,49
0.024655,0.25,0.0,0.1267,47.14,False,49
0.024655,0.3,0.0,0.1302,48.75,False,49
0.024655,0.35,0.0,0.1319,49.88,False,49
0.024655,0.4,0.0,0.1337,51.15,False,49
0.024655,0.5,0.0,0.1476,54.17,False,49
0.024655,0.7,0.0,0.1137,59.29,False,49
0.025706,0.05,0.0,0.0773,42.7,True,49
0.025706,0.08,0.0,0.092,44.2,False,49
0.025706,0.1,0.0,0.092,44.92,False,49
0.025706,0.12,0.0,0.092,45.71,False,49
0.025706,0.15,0.0,0.0938,46.57,False,49
0.025706,0.18,0.0,0.1207,47.29,False,49
0.025706,0.2,0.0,0.1207,47.5,False,49
0.025706,0.25,0.0,0.1406,48.67,False,49
0.025706,0.3,0.0,0.1441,50.18,False,49
0.025706,0.35,0.0,0.1458,51.37,False,49
0.025706,0.4,0.0,0.1476,52.7,False,49
0.025706,0.5,0.0,0.1632,55.86,False,49
0.025706,0.7,0.0,0.1276,61.31,False,49
0.026849,0.05,0.0,0.0773,43.85,True,49
0.026849,0.08,0.0,0.092,45.51,False,49
0.026849,0.1,0.0,0.092,46.23,False,49
0.026849,0.12,0.0,0.092,47.08,False,49
0.026849,0.15,0.0,0.0938,47.92,False,49
0.026849,0.18,0.0,0.1207,48.63,False,49
0.026849,0.2,0.0,0.1207,48.91,False,49
0.026849,0.25,0.0,0.1406,50.17,False,49
0.026849,0.3,0.0,0.1441,51.78,False,49
0.026849,0.35,0.0,0.1458,52.99,False,49
0.026849,0.4,0.0,0.1476,54.34,False,49
0.026849,0.5,0.0,0.1641,57.59,False,49
0.026849,0.7,0.0,0.1285,63.47,False,49
0.028058,0.05,0.0,0.0773,44.97,True,49
0.028058,0.08,0.0,0.0929,46.75,False,49
0.028058,0.1,0.0,0.0929,47.49,False,49
0.028058,0.12,0.0,0.0938,48.34,False,49
0.028058,0.15,0.0,0.0955,49.23,False,49
0.028058,0.18,0.0,0.1224,49.96,False,49
0.028058,0.2,0.0,0.1224,50.24,False,49
0.028058,0.25,0.0,0.1476,51.56,False,49
0.028058,0.3,0.0,0.151,53.18,False,49
0.028058,0.35,0.0,0.1528,54.42,False,49
0.028058,0.4,0.0,0.1571,56.0,False,49
0.028058,0.5,0.0,0.1762,59.49,False,49
0.028058,0.7,0.0,0.1406,65.66,False,49
0.029318,0.05,0.0,0.079,46.25,True,49
0.029318,0.08,0.0,0.1007,48.14,False,49
0.029318,0.1,0.0,0.1007,48.91,False,49
0.029318,0.12,0.0,0.1016,49.82,False,49
0.029318,0.15,0.0,0.1033,50.72,False,49
0.029318,0.18,0.0,0.1293,51.42,False,49
0.029318,0.2,0.0,0.1293,51.72,False,49
0.029318,0.25,0.0,0.1536,53.19,False,49
0.029318,0.3,0.0,0.1571,55.13,False,49
0.029318,0.35,0.0,0.1589,56.34,False,49
0.029318,0.4,0.0,0.1658,58.03,False,49
0.029318,0.5,0.0,0.1849,61.47,False,49
0.029318,0.7,0.0,0.1467,67.85,False,49
0.030634,0.05,0.0,0.0859,47.52,True,49
0.030634,0.08,0.0,0.1068,49.47,False,49
0.030634,0.1,0.0,0.1068,50.27,False,49
0.030634,0.12,0.0,0.1076,51.21,False,49
0.030634,0.15,0.0,0.1094,52.07,False,49
0.030634,0.18,0.0,0.1345,52.76,False,49
0.030634,0.2,0.0,0.1345,53.06,False,49
0.030634,0.25,0.0,0.1649,54.69,False,49
0.030634,0.3,0.0,0.1684,56.76,False,49
0.030634,0.35,0.0,0.1701,58.01,False,49
0.030634,0.4,0.0,0.1771,59.7,False,49
0.030634,0.5,0.0,0.1953,63.37,False,49
0.030634,0.7,0.0,0.1519,69.95,False,49
0.03212,0.05,0.0,0.0859,48.67,True,49
0.03212,0.08,0.0,0.1137,50.93,False,49
0.03212,0.1,0.0,0.1137,51.6,False,49
0.03212,0.12,0.0,0.1146,52.52,False,49
0.03212,0.15,0.0,0.1163,53.43,False,49
0.03212,0.18,0.0,0.1415,54.12,False,49
0.03212,0.2,0.0,0.1415,54.48,False,49
0.03212,0.25,0.0,0.1719,56.39,False,49
0.03212,0.3,0.0,0.1684,58.54,False,49
0.03212,0.35,0.0,0.1727,59.93,False,49
0.03212,0.4,0.0,0.1771,61.59,False,49
0.03212,0.5,0.0,0.1953,65.47,False,49
0.03212,0.7,0.0,0.1519,72.27,False,49
0.03403,0.05,0.0,0.1189,50.15,False,49
0.03403,0.08,0.0,0.1415,52.42,False,49
0.03403,0.1,0.0,0.1415,53.1,False,49
0.03403,0.12,0.0,0.1424,54.04,False,49
0.03403,0.15,0.0,0.1441,55.03,False,49
0.03403,0.18,0.0,0.1832,55.86,False,49
0.03403,0.2,0.0,0.1832,56.26,False,49
0.03403,0.25,0.0,0.2092,58.47,False,49
0.03403,0.3,0.0,0.2153,60.56,False,49
0.03403,0.35,0.0,0.2196,62.11,False,49
0.03403,0.4,0.0,0.2266,64.01,False,49
0.03403,0.5,0.0,0.2491,67.99,False,49
0.03403,0.7,0.0,0.204,74.72,False,49
0.036081,0.05,0.0,0.1302,51.52,False,49
0.036081,0.08,0.0,0.158,53.99,False,49
0.036081,0.1,0.0,0.158,54.69,False,49
0.036081,0.12,0.0,0.158,55.62,False,49
0.036081,0.15,0.0,0.1597,56.63,False,49
0.036081,0.18,0.0,0.1927,57.64,False,49
0.036081,0.2,0.0,0.1927,58.04,False,49
0.036081,0.25,0.0,0.2205,60.53,False,49
0.036081,0.3,0.0,0.2266,62.92,False,49
0.036081,0.35,0.0,0.2283,64.45,False,49
0.036081,0.4,0.0,0.2352,66.47,False,49
0.036081,0.5,0.0,0.2639,70.9,False,49
0.036081,0.7,0.0,0.2161,77.4,False,49
0.038287,0.05,0.0,0.151,53.12,False,49
0.038287,0.08,0.0,0.2014,55.98,False,49
0.038287,0.1,0.0,0.2014,56.74,False,49
0.038287,0.12,0.0,0.2014,57.56,False,49
0.038287,0.15,0.0,0.2031,58.56,False,49
0.038287,0.18,0.0,0.2405,59.63,False,49
0.038287,0.2,0.0,0.2543,60.17,False,49
0.038287,0.25,0.0,0.296,62.69,False,49
0.038287,0.3,0.0,0.3047,65.09,False,49
0.038287,0.35,0.0,0.3064,66.58,False,49
0.038287,0.4,0.0,0.316,68.74,False,49
0.038287,0.5,0.0,0.3394,73.75,False,49
0.038287,0.7,0.0,0.2891,80.34,False,49
0.04137,0.05,0.0,0.1884,54.78,False,49
0.04137,0.08,0.0,0.2448,58.12,False,49
0.04137,0.1,0.0,0.2561,59.07,False,49
0.04137,0.12,0.0,0.2613,60.04,False,49
0.04137,0.15,0.0,0.2613,61.13,False,49
0.04137,0.18,0.0,0.3003,62.27,False,49
0.04137,0.2,0.0,0.3142,63.01,False,49
0.04137,0.25,0.0,0.3793,65.74,False,49
0.04137,0.3,0.0,0.395,68.25,False,49
0.04137,0.35,0.0,0.3967,69.72,False,49
0.04137,0.4,0.0,0.3993,71.59,False,49
0.04137,0.5,0.0,0.4019,76.88,False,49
0.04137,0.7,0.0,0.3394,83.59,False,49
0.045661,0.05,0.0,0.3203,57.28,False,49
0.045661,0.08,0.0,0.3689,60.58,False,49
0.045661,0.1,0.0,0.3932,61.51,False,49
0.045661,0.12,0.0,0.4045,62.45,False,49
0.045661,0.15,0.0,0.4045,63.56,False,49
0.045661,0.18,0.0,0.4462,64.88,False,49
0.045661,0.2,0.0,0.474,65.54,False,49
0.045661,0.25,0.0,0.5269,68.22,False,49
0.045661,0.3,0.0,0.5417,70.79,False,49
0.045661,0.35,0.0,0.5434,72.57,False,49
0.045661,0.4,0.0,0.5547,74.37,False,49
0.045661,0.5,0.0,0.5425,79.89,False,49
0.045661,0.7,0.0,0.487,86.7,False,49
0.015481,0.05,0.0,0.3802,31.4,True,50
0.015481,0.08,0.0,0.3828,32.09,True,50
0.015481,0.1,0.0,0.3828,32.26,True,50
0.015481,0.12,0.0,0.3828,32.37,True,50
0.015481,0.15,0.0,0.3837,32.71,True,50
0.015481,0.18,0.0,0.388,32.99,True,50
0.015481,0.2,0.0,0.3932,33.63,True,50
0.015481,0.25,0.0,0.4097,35.12,True,50
0.015481,0.3,0.0,0.4132,35.72,True,50
0.015481,0.35,0.0,0.4149,36.04,True,50
0.015481,0.4,0.0,0.4219,36.59,True,50
0.015481,0.5,0.0,0.4219,37.39,True,50
0.015481,0.7,0.0,0.4219,39.02,True,50
0.016149,0.05,0.0,0.3802,32.63,True,50
0.016149,0.08,0.0,0.3828,33.36,True,50
0.016149,0.1,0.0,0.3828,33.55,True,50
0.016149,0.12,0.0,0.3828,33.69,True,50
0.016149,0.15,0.0,0.3837,34.02,True,50
0.016149,0.18,0.0,0.388,34.32,True,50
0.016149,0.2,0.0,0.3932,34.98,True,50
0.016149,0.25,0.0,0.4097,36.51,True,50
0.016149,0.3,0.0,0.4132,37.13,True,50
0.016149,0.35,0.0,0.4149,37.47,True,50
0.016149,0.4,0.0,0.4227,38.02,True,50
0.016149,0.5,0.0,0.4227,38.85,True,50
0.016149,0.7,0.0,0.4227,40.68,True,50
0.01688,0.05,0.0,0.3802,33.74,True,50
0.01688,0.08,0.0,0.3828,34.48,True,50
0.01688,0.1,0.0,0.3828,34.67,True,50
0.01688,0.12,0.0,0.3828,34.81,True,50
0.01688,0.15,0.0,0.3837,35.17,True,50
0.01688,0.18,0.0,0.388,35.51,True,50
0.01688,0.2,0.0,0.3932,36.2,True,50
0.01688,0.25,0.0,0.4115,37.81,True,50
0.01688,0.3,0.0,0.4149,38.46,True,50
0.01688,0.35,0.0,0.4167,38.86,True,50
0.01688,0.4,0.0,0.4245,39.4,True,50
0.01688,0.5,0.0,0.4245,40.19,True,50
0.01688,0.7,0.0,0.4245,42.16,True,50
0.017645,0.05,0.0,0.3802,34.9,True,50
0.017645,0.08,0.0,0.3837,35.72,True,50
0.017645,0.1,0.0,0.3837,35.93,True,50
0.017645,0.12,0.0,0.3837,36.08,True,50
0.017645,0.15,0.0,0.3845,36.46,True,50
0.017645,0.18,0.0,0.3915,36.81,True,50
0.017645,0.2,0.0,0.3967,37.53,True,50
0.017645,0.25,0.0,0.4149,39.17,True,50
0.017645,0.3,0.0,0.4193,39.9,True,50
0.017645,0.35,0.0,0.421,40.31,True,50
0.017645,0.4,0.0,0.4288,40.87,True,50
0.017645,0.5,0.0,0.4288,41.77,True,50
0.017645,0.7,0.0,0.4288,43.84,True,50
0.018375,0.05,0.0,0.3802,36.04,True,50
0.018375,0.08,0.0,0.3863,36.91,True,50
0.018375,0.1,0.0,0.3863,37.13,True,50
0.018375,0.12,0.0,0.3863,37.29,True,50
0.018375,0.15,0.0,0.3872,37.67,True,50
0.018375,0.18,0.0,0.3941,38.02,True,50
0.018375,0.2,0.0,0.3993,38.76,True,50
0.018375,0.25,0.0,0.4193,40.48,True,50
0.018375,0.3,0.0,0.4236,41.26,True,50
0.018375,0.35,0.0,0.4253,41.71,True,50
0.018375,0.4,0.0,0.4314,42.27,True,50
0.018375,0.5,0.0,0.4314,43.21,True,50
0.018375,0.7,0.0,0.4314,45.43,True,50
0.019198,0.05,0.0,0.3828,37.27,True,50
0.019198,0.08,0.0,0.3889,38.11,True,50
0.019198,0.1,0.0,0.3889,38.35,True,50
0.019198,0.12,0.0,0.3889,38.56,True,50
0.019198,0.15,0.0,0.3898,38.94,True,50
0.019198,0.18,0.0,0.3984,39.34,True,50
0.019198,0.2,0.0,0.4036,40.12,True,50
0.019198,0.25,0.0,0.4245,41.87,True,50
0.019198,0.3,0.0,0.4288,42.66,True,50
0.019198,0.35,0.0,0.434,43.24,True,50
0.019198,0.4,0.0,0.4375,43.8,True,50
0.019198,0.5,0.0,0.4375,44.76,True,50
0.019198,0.7,0.0,0.4375,47.14,True,50
0.019909,0.05,0.0,0.3854,38.53,True,50
0.019909,0.08,0.0,0.3906,39.34,True,50
0.019909,0.1,0.0,0.3906,39.59,True,50
0.019909,0.12,0.0,0.3906,39.79,True,50
0.019909,0.15,0.0,0.3915,40.15,True,50
0.019909,0.18,0.0,0.4002,40.6,True,50
0.019909,0.2,0.0,0.4071,41.45,True,50
0.019909,0.25,0.0,0.428,43.24,True,50
0.019909,0.3,0.0,0.4366,44.1,True,50
0.019909,0.35,0.0,0.4479,44.93,True,50
0.019909,0.4,0.0,0.4514,45.48,True,50
0.019909,0.5,0.0,0.4514,46.57,True,50
0.019909,0.7,0.0,0.4514,48.92,True,50
0.020717,0.05,0.0,0.388,39.8,True,50
0.020717,0.08,0.0,0.3958,40.67,True,50
0.020717,0.1,0.0,0.3958,40.93,True,50
0.020717,0.12,0.0,0.3958,41.15,True,50
0.020717,0.15,0.0,0.3976,41.52,True,50
0.020717,0.18,0.0,0.4045,41.96,True,50
0.020717,0.2,0.0,0.4115,42.85,True,50
0.020717,0.25,0.0,0.4323,44.68,True,50
0.020717,0.3,0.0,0.4418,45.59,True,50
0.020717,0.35,0.0,0.4531,46.41,True,50
0.020717,0.4,0.0,0.454,46.95,True,50
0.020717,0.5,0.0,0.454,48.07,True,50
0.020717,0.7,0.0,0.454,50.52,True,50
0.021613,0.05,0.0,0.3967,41.17,True,50
0.021613,0.08,0.0,0.4002,42.05,True,50
0.021613,0.1,0.0,0.4002,42.32,True,50
0.021613,0.12,0.0,0.4036,42.57,True,50
0.021613,0.15,0.0,0.4054,42.95,True,50
0.021613,0.18,0.0,0.4123,43.4,True,50
0.021613,0.2,0.0,0.4158,44.27,True,50
0.021613,0.25,0.0,0.4366,46.19,True,50
0.021613,0.3,0.0,0.4453,47.1,True,50
0.021613,0.35,0.0,0.4661,48.01,False,50
0.021613,0.4,0.0,0.467,48.56,False,50
0.021613,0.5,0.0,0.4679,49.71,False,50
0.021613,0.7,0.0,0.4679,52.32,False,50
0.022532,0.05,0.0,0.3967,42.49,True,50
0.022532,0.08,0.0,0.4002,43.37,True,50
0.022532,0.1,0.0,0.4002,43.62,True,50
0.022532,0.12,0.0,0.4036,43.88,True,50
0.022532,0.15,0.0,0.4054,44.28,True,50
0.022532,0.18,0.0,0.4123,44.77,True,50
0.022532,0.2,0.0,0.4158,45.71,True,50
0.022532,0.25,0.0,0.4462,47.81,True,50
0.022532,0.3,0.0,0.4549,48.78,True,50
0.022532,0.35,0.0,0.4757,49.67,False,50
0.022532,0.4,0.0,0.4774,50.24,False,50
0.022532,0.5,0.0,0.4818,51.4,False,50
0.022532,0.7,0.0,0.4818,54.1,False,50
0.023506,0.05,0.0,0.3967,43.72,True,50
0.023506,0.08,0.0,0.4045,44.77,True,50
0.023506,0.1,0.0,0.4045,44.97,True,50
0.023506,0.12,0.0,0.408,45.22,True,50
0.023506,0.15,0.0,0.4106,45.59,True,50
0.023506,0.18,0.0,0.4193,46.1,True,50
0.023506,0.2,0.0,0.4227,47.09,True,50
0.023506,0.25,0.0,0.454,49.2,True,50
0.023506,0.3,0.0,0.4627,50.18,False,50
0.023506,0.35,0.0,0.4861,51.24,False,50
0.023506,0.4,0.0,0.4931,51.91,False,50
0.023506,0.5,0.0,0.4983,53.11,False,50
0.023506,0.7,0.0,0.4983,55.88,False,50
0.024541,0.05,0.0,0.4019,45.01,True,50
0.024541,0.08,0.0,0.4062,46.03,True,50
0.024541,0.1,0.0,0.4062,46.23,True,50
0.024541,0.12,0.0,0.4106,46.49,True,50
0.024541,0.15,0.0,0.4115,46.83,True,50
0.024541,0.18,0.0,0.4219,47.38,True,50
0.024541,0.2,0.0,0.4253,48.42,True,50
0.024541,0.25,0.0,0.4592,50.63,False,50
0.024541,0.3,0.0,0.4679,51.84,False,50
0.024541,0.35,0.0,0.4913,52.98,False,50
0.024541,0.4,0.0,0.4983,53.67,False,50
0.024541,0.5,0.0,0.5035,54.91,False,50
0.024541,0.7,0.0,0.5035,57.89,False,50
0.025642,0.05,0.0,0.4062,46.31,True,50
0.025642,0.08,0.0,0.4115,47.42,True,50
0.025642,0.1,0.0,0.4115,47.61,True,50
0.025642,0.12,0.0,0.4288,47.97,True,50
0.025642,0.15,0.0,0.441,48.42,True,50
0.025642,0.18,0.0,0.447,48.9,True,50
0.025642,0.2,0.0,0.4479,49.95,True,50
0.025642,0.25,0.0,0.4792,52.31,False,50
0.025642,0.3,0.0,0.4878,53.58,False,50
0.025642,0.35,0.0,0.5,54.72,False,50
0.025642,0.4,0.0,0.5078,55.36,False,50
0.025642,0.5,0.0,0.513,56.65,False,50
0.025642,0.7,0.0,0.513,59.8,False,50
0.026855,0.05,0.0,0.4227,47.69,True,50
0.026855,0.08,0.0,0.4288,48.85,True,50
0.026855,0.1,0.0,0.4288,49.05,True,50
0.026855,0.12,0.0,0.4401,49.39,True,50
0.026855,0.15,0.0,0.4523,49.85,True,50
0.026855,0.18,0.0,0.4592,50.37,False,50
0.026855,0.2,0.0,0.4601,51.43,False,50
0.026855,0.25,0.0,0.4905,53.89,False,50
0.026855,0.3,0.0,0.5,55.41,False,50
0.026855,0.35,0.0,0.5182,56.58,False,50
0.026855,0.4,0.0,0.5226,57.3,False,50
0.026855,0.5,0.0,0.5278,58.77,False,50
0.026855,0.7,0.0,0.5278,62.01,False,50
0.028117,0.05,0.0,0.4271,49.04,True,50
0.028117,0.08,0.0,0.4332,50.23,True,50
0.028117,0.1,0.0,0.4332,50.39,True,50
0.028117,0.12,0.0,0.4453,50.75,True,50
0.028117,0.15,0.0,0.4575,51.24,False,50
0.028117,0.18,0.0,0.4644,51.78,False,50
0.028117,0.2,0.0,0.4731,52.92,False,50
0.028117,0.25,0.0,0.5035,55.44,False,50
0.028117,0.3,0.0,0.513,56.96,False,50
0.028117,0.35,0.0,0.5243,58.12,False,50
0.028117,0.4,0.0,0.5286,58.86,False,50
0.028117,0.5,0.0,0.5425,60.58,False,50
0.028117,0.7,0.0,0.5425,63.99,False,50
0.029455,0.05,0.0,0.441,50.4,True,50
0.029455,0.08,0.0,0.4523,51.64,True,50
0.029455,0.1,0.0,0.4523,51.8,True,50
0.029455,0.12,0.0,0.4644,52.18,False,50
0.029455,0.15,0.0,0.4766,52.68,False,50
0.029455,0.18,0.0,0.4913,53.28,False,50
0.029455,0.2,0.0,0.5,54.49,False,50
0.029455,0.25,0.0,0.5304,57.22,False,50
0.029455,0.3,0.0,0.5373,58.79,False,50
0.029455,0.35,0.0,0.546,59.92,False,50
0.029455,0.4,0.0,0.5503,60.7,False,50
0.029455,0.5,0.0,0.5642,62.46,False,50
0.029455,0.7,0.0,0.5642,66.01,False,50
0.031025,0.05,0.0,0.4523,51.7,True,50
0.031025,0.08,0.0,0.4653,53.02,False,50
0.031025,0.1,0.0,0.4653,53.19,False,50
0.031025,0.12,0.0,0.4774,53.57,False,50
0.031025,0.15,0.0,0.4913,54.24,False,50
0.031025,0.18,0.0,0.5122,54.91,False,50
0.031025,0.2,0.0,0.52,56.32,False,50
0.031025,0.25,0.0,0.5503,59.08,False,50
0.031025,0.3,0.0,0.5668,60.46,False,50
0.031025,0.35,0.0,0.5755,61.66,False,50
0.031025,0.4,0.0,0.5799,62.45,False,50
0.031025,0.5,0.0,0.5816,64.16,False,50
0.031025,0.7,0.0,0.5816,67.88,False,50
0.032516,0.05,0.0,0.474,53.23,False,50
0.032516,0.08,0.0,0.4861,54.55,False,50
0.032516,0.1,0.0,0.4861,54.75,False,50
0.032516,0.12,0.0,0.4922,55.03,False,50
0.032516,0.15,0.0,0.5069,55.74,False,50
0.032516,0.18,0.0,0.5295,56.5,False,50
0.032516,0.2,0.0,0.5373,58.01,False,50
0.032516,0.25,0.0,0.5642,60.98,False,50
0.032516,0.3,0.0,0.5877,62.46,False,50
0.032516,0.35,0.0,0.6024,63.82,False,50
0.032516,0.4,0.0,0.6068,64.62,False,50
0.032516,0.5,0.0,0.6137,66.34,False,50
0.032516,0.7,0.0,0.6137,70.1,False,50
0.034276,0.05,0.0,0.4948,54.71,False,50
0.034276,0.08,0.0,0.5069,56.08,False,50
0.034276,0.1,0.0,0.513,56.36,False,50
0.034276,0.12,0.0,0.5148,56.64,False,50
0.034276,0.15,0.0,0.533,57.26,False,50
0.034276,0.18,0.0,0.5582,58.05,False,50
0.034276,0.2,0.0,0.566,59.66,False,50
0.034276,0.25,0.0,0.5929,62.78,False,50
0.034276,0.3,0.0,0.6111,64.14,False,50
0.034276,0.35,0.0,0.6267,65.54,False,50
0.034276,0.4,0.0,0.6311,66.45,False,50
0.034276,0.5,0.0,0.6328,68.26,False,50
0.034276,0.7,0.0,0.6311,72.2,False,50
0.036539,0.05,0.0,0.5043,56.2,False,50
0.036539,0.08,0.0,0.5165,57.58,False,50
0.036539,0.1,0.0,0.5304,57.92,False,50
0.036539,0.12,0.0,0.5321,58.21,False,50
0.036539,0.15,0.0,0.5503,58.83,False,50
0.036539,0.18,0.0,0.5755,59.64,False,50
0.036539,0.2,0.0,0.5833,61.36,False,50
0.036539,0.25,0.0,0.6794,64.87,False,50
0.036539,0.3,0.0,0.6952,66.42,False,50
0.036539,0.35,0.0,0.7118,67.88,False,50
0.036539,0.4,0.0,0.7162,68.83,False,50
0.036539,0.5,0.0,0.7355,70.57,False,50
0.036539,0.7,0.0,0.7337,74.92,False,50
0.039289,0.05,0.0,0.5382,57.73,False,50
0.039289,0.08,0.0,0.5477,59.26,False,50
0.039289,0.1,0.0,0.5616,59.59,False,50
0.039289,0.12,0.0,0.5634,59.86,False,50
0.039289,0.15,0.0,0.5807,60.3,False,50
0.039289,0.18,0.0,0.6146,61.16,False,50
0.039289,0.2,0.0,0.6233,62.91,False,50
0.039289,0.25,0.0,0.7267,67.09,False,50
0.039289,0.3,0.0,0.8023,69.06,False,50
0.039289,0.35,0.0,0.8217,70.67,False,50
0.039289,0.4,0.0,0.8438,71.75,False,50
0.039289,0.5,0.0,0.9373,73.91,False,50
0.039289,0.7,0.0,0.9373,78.21,False,50
0.042236,0.05,0.0,0.5877,59.52,False,50
0.042236,0.08,0.0,0.5981,60.92,False,50
0.042236,0.1,0.0,0.612,61.32,False,50
0.042236,0.12,0.0,0.6137,61.53,False,50
0.042236,0.15,0.0,0.6753,62.31,False,50
0.042236,0.18,0.0,0.7066,63.55,False,50
0.042236,0.2,0.0,0.7222,65.58,False,50
0.042236,0.25,0.0,0.8888,70.35,False,50
0.042236,0.3,0.0,0.9694,72.5,False,50
0.042236,0.35,0.0,1.0148,74.33,False,50
0.042236,0.4,0.0,1.0397,75.36,False,50
0.042236,0.5,0.0,1.1236,77.38,False,50
0.042236,0.7,0.0,1.1236,81.68,False,50
0.046184,0.05,0.0,0.7891,62.4,False,50
0.046184,0.08,0.0,0.803,63.83,False,50
0.046184,0.1,0.0,0.8134,64.18,False,50
0.046184,0.12,0.0,0.8134,64.37,False,50
0.046184,0.15,0.0,0.8576,65.07,False,50
0.046184,0.18,0.0,0.8958,66.88,False,50
0.046184,0.2,0.0,0.9115,69.35,False,50
0.046184,0.25,0.0083,1.1724,73.35,False,50
