episodio_idx,Seed,config_id,Modelo,Tipo,Omissao,TTDef
1271,44,aftkd_fixed,AF-TKD Fixo,Progressive,False,0.002900
1272,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1273,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1274,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1275,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1276,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1277,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1278,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1279,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1280,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1281,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1282,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1283,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1284,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1285,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1286,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1287,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1288,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1289,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1290,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1291,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1292,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1293,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1294,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1295,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1296,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1297,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1298,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1299,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1300,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1301,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1302,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1303,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1304,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1305,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1306,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1307,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1308,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1309,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1310,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1311,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1312,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1313,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1314,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1315,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1316,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1317,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1318,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1319,44,aftkd_fixed,AF-TKD Fixo,Abrupt,False,0.000000
1320,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1321,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1322,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1323,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1324,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1325,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1326,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1327,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1328,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1329,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1330,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1331,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1332,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1333,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1334,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1335,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1336,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1337,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1338,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1339,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1340,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1341,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1342,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1343,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1344,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1345,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1346,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1347,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1348,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1349,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1350,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1351,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1352,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1353,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1354,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1355,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1356,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1357,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1358,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1359,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1360,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1361,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1362,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1363,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1364,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1365,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1366,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1367,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1368,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1369,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1370,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1371,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1372,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1373,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1374,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1375,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1376,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1377,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1378,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1379,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1380,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1381,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1382,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1383,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1384,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1385,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1386,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1387,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1388,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1389,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1390,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1391,44,aftkd_hybrid,AF-TKD+Gating,Progressive,False,0.018800
1392,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1393,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1394,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1395,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1396,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1397,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1398,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1399,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1400,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1401,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1402,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1403,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1404,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1405,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1406,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1407,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1408,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1409,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1410,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1411,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1412,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1413,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1414,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1415,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1416,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1417,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1418,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1419,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1420,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1421,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1422,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1423,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1424,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1425,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1426,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1427,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1428,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1429,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1430,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1431,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1432,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1433,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1434,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1435,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1436,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1437,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1438,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1439,44,aftkd_hybrid,AF-TKD+Gating,Abrupt,False,0.000000
1440,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1441,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1442,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1443,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1444,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1445,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1446,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1447,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1448,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1449,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1450,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1451,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1452,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1453,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1454,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1455,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1456,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1457,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1458,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1459,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1460,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1461,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1462,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1463,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1464,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1465,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1466,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1467,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1468,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1469,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1470,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1471,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1472,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1473,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1474,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1475,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1476,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1477,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1478,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1479,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1480,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1481,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1482,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1483,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1484,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1485,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1486,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1487,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1488,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1489,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1490,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1491,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1492,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1493,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1494,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1495,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1496,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1497,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1498,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1499,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1500,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1501,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1502,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1503,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1504,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1505,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1506,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1507,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1508,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1509,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1510,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1511,45,baseline_fixed,LSTM-Baseline,Progressive,False,0.028900
1512,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1513,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1514,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1515,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1516,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1517,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1518,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1519,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1520,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1521,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1522,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1523,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1524,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1525,45,baseline_fixed,LSTM-Baseline,Abrupt,True,10.000000
1526,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1527,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1528,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1529,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1530,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1531,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1532,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1533,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1534,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1535,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1536,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1537,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1538,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1539,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1540,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1541,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1542,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1543,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1544,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1545,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1546,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1547,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1548,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1549,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1550,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1551,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1552,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1553,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1554,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1555,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1556,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1557,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1558,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1559,45,baseline_fixed,LSTM-Baseline,Abrupt,False,1.276000
1560,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1561,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1562,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1563,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1564,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1565,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1566,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1567,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1568,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1569,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1570,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1571,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1572,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1573,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1574,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1575,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1576,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1577,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1578,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1579,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1580,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1581,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1582,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1583,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1584,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1585,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1586,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1587,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1588,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1589,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1590,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1591,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1592,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1593,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1594,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1595,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1596,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1597,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1598,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1599,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1600,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1601,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1602,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1603,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1604,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1605,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1606,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1607,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1608,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1609,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1610,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1611,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1612,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1613,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1614,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1615,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1616,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1617,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1618,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1619,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1620,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1621,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1622,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1623,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1624,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1625,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1626,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1627,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1628,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1629,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1630,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1631,45,baseline_hybrid,Baseline+Gating,Progressive,False,0.224200
1632,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1633,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1634,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1635,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1636,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1637,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1638,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1639,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1640,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1641,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1642,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1643,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1644,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1645,45,baseline_hybrid,Baseline+Gating,Abrupt,True,10.000000
1646,45,baseline_hybrid,Baseline+Gating,Abrupt,False,1.431718
1647,45,baseline_hybrid,Baseline+Gating,Abrupt,False,1.431718
1648,45,baseline_hybrid,Baseline+Gating,Abrupt,False,1.431718
1649,45,baseline_hybrid,Baseline+Gating,Abrupt,False,1.431718
1650,45,baseline_hybrid,Baseline+Gating,Abrupt,False,1.431718
1651,45,baseline_hybrid,Baseline+Gating,Abrupt,False,1.431718
